FilePath,FileName,SizeBytes,SizeKB,Entropy,MD5,SHA1,SHA256,ImportHash,MagicNumber,FileType,Permissions,PETimestamp,PETimestamp-year,CompilerLanguage,DigitalSignature,PEHeaderOffset,EntryPoint,Packer
C:\Users\adria\Documents\_malware\2c791997126be2668e4bb548e728866b06980bf205d4d53d97c9e58acbb76708.exe,2c791997126be2668e4bb548e728866b06980bf205d4d53d97c9e58acbb76708.exe,151040,147.5,6.6618,608d16cc3109a09f32287d12a015257f,1e8e7fca7ddad0f5314db95b3bd46fc6a4d78344,2c791997126be2668e4bb548e728866b06980bf205d4d53d97c9e58acbb76708,cabe43b54078bd45ab4578b5ff2b9e26,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-03-25 05:01:22 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x29CA; VA=0x4029CA,Unpacked
C:\Users\adria\Documents\_malware\2c91158a135b5ac85968d8591bb5cec9870eab94509891f73abd817aac2ecb78.exe,2c91158a135b5ac85968d8591bb5cec9870eab94509891f73abd817aac2ecb78.exe,110176,107.59,6.9947,469fa8de2f2012565341570ab5bf7ef5,8ecb96b7aa081cee9c6e94954261a1c8274f371d,2c91158a135b5ac85968d8591bb5cec9870eab94509891f73abd817aac2ecb78,998684f8e3fb744185d575fd3e911198,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-01 05:46:29 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x2450; VA=0x402450,Unpacked
C:\Users\adria\Documents\_malware\2c94058e09190eb3ab5bcdbc9c78c658d2ba9639c309c723165ff354515847f5.exe,2c94058e09190eb3ab5bcdbc9c78c658d2ba9639c309c723165ff354515847f5.exe,208896,204,6.426,e41399048f65dff60a72112b527d0c44,b7460a9ce11e0f050c124dcaca0a0c49f2390f2e,2c94058e09190eb3ab5bcdbc9c78c658d2ba9639c309c723165ff354515847f5,61603ee1fd11976b45e9ab88eec843b7,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-17 12:22:11 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x131EA; VA=0x650131EA,Unpacked
C:\Users\adria\Documents\_malware\2c83872f55fbf47fe640931327bd09600d6e535513ca60ea98a0602d49b19a05.exe,2c83872f55fbf47fe640931327bd09600d6e535513ca60ea98a0602d49b19a05.exe,442368,432,7.6288,bb0d7b5fd161e830d9e8423b9d21a98c,795138573944e2921a055033054b287e4dd4534a,2c83872f55fbf47fe640931327bd09600d6e535513ca60ea98a0602d49b19a05,919db0e26e464083f0a5459bf08fe55a,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-03 08:19:27 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1A34; VA=0x411A34,Likely packed (avg=6.19; flags=.data:high)
C:\Users\adria\Documents\_malware\2c719454d0de13ac4564d00aa10c9e0b005b0bc91f5fc58d3bea10f067a07413.exe,2c719454d0de13ac4564d00aa10c9e0b005b0bc91f5fc58d3bea10f067a07413.exe,663552,648,7.054,3fe889b5b2eff8f124317ee49d65d308,e1f380e3c8ad73c63037e78f8e114c31606f8b74,2c719454d0de13ac4564d00aa10c9e0b005b0bc91f5fc58d3bea10f067a07413,7999a2f347c9b7ef72b661b1462d25c3,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,1992-06-19 22:22:17 UTC (OK),1992,Unknown (Language: Unknown),Unsigned,256 (0x100),RVA=0x4CF7C; VA=0x44CF7C,Likely packed (avg=4.20; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\2cb6fc70f59b6c87fe288c055444c5ca6f8db5996375bf5732afa656c5101e6d.exe,2cb6fc70f59b6c87fe288c055444c5ca6f8db5996375bf5732afa656c5101e6d.exe,95785,93.54,7.6256,f30c5b8b0cfd052d3a9761028d3c58e7,fe4b11ed642363b72fdbeaf7394fea5d734e64a0,2cb6fc70f59b6c87fe288c055444c5ca6f8db5996375bf5732afa656c5101e6d,025b4103e83282565e81feaa624161ff,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-28 06:01:14 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1220; VA=0x401220,Likely packed (avg=5.17; flags=.rdata:high)
C:\Users\adria\Documents\_malware\2c97f34f9f2c5043a2fb9940566f16e717b5596dfbe2e3266e47022fef356259.exe,2c97f34f9f2c5043a2fb9940566f16e717b5596dfbe2e3266e47022fef356259.exe,434176,424,7.5067,c8a77f198e1cb6519684be86e9edce2b,62a5bc4e43537c0116a94b755194dcf971910d5c,2c97f34f9f2c5043a2fb9940566f16e717b5596dfbe2e3266e47022fef356259,49a4f676665d1bb3e209d4d0b2cffa9d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-10 20:31:36 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1690; VA=0x401690,Likely packed (avg=5.76; flags=.data:high)
C:\Users\adria\Documents\_malware\2c9e08609e3e8ac82478e0b64055f97df479a23aebfcddea1bf8cb725fb00469.exe,2c9e08609e3e8ac82478e0b64055f97df479a23aebfcddea1bf8cb725fb00469.exe,434176,424,7.5067,64c0994c4d02c04f425c449ab499ece3,8df1cfefb8557ca408d813cc58f36c20b1fccfe7,2c9e08609e3e8ac82478e0b64055f97df479a23aebfcddea1bf8cb725fb00469,49a4f676665d1bb3e209d4d0b2cffa9d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-10 20:31:36 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1690; VA=0x401690,Likely packed (avg=5.76; flags=.data:high)
C:\Users\adria\Documents\_malware\2ca1861ea6cbfb2c3431c197b5500745d09eb73f1c64a38bf4c77aa260c735ea.exe,2ca1861ea6cbfb2c3431c197b5500745d09eb73f1c64a38bf4c77aa260c735ea.exe,430080,420,7.6613,a97e36a22e44ddc92d25f19e4f6002dd,ca1d278e009b14a23e43b0adbd64542ebaf451aa,2ca1861ea6cbfb2c3431c197b5500745d09eb73f1c64a38bf4c77aa260c735ea,17bc37e1da3ee1eae25d5718bf4c2bdb,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-01 19:27:07 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x1660; VA=0x401660,Likely packed (avg=5.13; flags=.rdata:high)
C:\Users\adria\Documents\_malware\2cb7ba80eb3e52433bb2c874efafa25a6924c41e02fd8a897e79affa2a557ee1.exe,2cb7ba80eb3e52433bb2c874efafa25a6924c41e02fd8a897e79affa2a557ee1.exe,393216,384,7.4106,633bf649ef10cb5bbf45bb4ef38f288d,3247df4425426116b4c65c1a60a33eaa844348a9,2cb7ba80eb3e52433bb2c874efafa25a6924c41e02fd8a897e79affa2a557ee1,47cb429694eb02731647afc5bf11255b,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-18 16:21:29 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x14545; VA=0x424545,"Likely packed (avg=6.92; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\2ccf091251413db94506ee34898adab6d681e5b276e94df7a3b0e4cbf27c191c.exe,2ccf091251413db94506ee34898adab6d681e5b276e94df7a3b0e4cbf27c191c.exe,208896,204,6.1726,82dd7a2a5853c0d7b104fb8e69ce51f5,96f5d8e9e670e3edc5b0cc3f413faef59accb4ed,2ccf091251413db94506ee34898adab6d681e5b276e94df7a3b0e4cbf27c191c,e1a40ba9d45909fa55df20114f7d2cd2,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-07 00:57:37 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x12FAA; VA=0x64012FAA,Unpacked
C:\Users\adria\Documents\_malware\2ce6ee956ec3e4df9915b00caf0047cd0fb5ddcbadb78df2ec0e7d2542925c30.exe,2ce6ee956ec3e4df9915b00caf0047cd0fb5ddcbadb78df2ec0e7d2542925c30.exe,165024,161.16,5.6174,cbc1ecd07ad23e5f9d7556c6afefe838,1b7ee2ce0a5e27be1127669df098e31c1d5cb6cd,2ce6ee956ec3e4df9915b00caf0047cd0fb5ddcbadb78df2ec0e7d2542925c30,1be740dbdc5c50b9ab034dae6ecdae57,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-13 04:39:33 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x14F0; VA=0x4014F0,Unpacked
C:\Users\adria\Documents\_malware\2ce99923c319a3e9c82f1ab8a9887eb86e31187261e154d442338ff6b4fca58f.exe,2ce99923c319a3e9c82f1ab8a9887eb86e31187261e154d442338ff6b4fca58f.exe,131168,128.09,6.8582,ba5cde2aaadf47da4016c9d5b3a67743,072a48f9ca76a90b9dcc69d10c237cfb728f48ea,2ce99923c319a3e9c82f1ab8a9887eb86e31187261e154d442338ff6b4fca58f,57b14f4c78826998394f9783bfe37773,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-22 07:00:59 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1ACF0; VA=0x41ACF0,Unpacked
C:\Users\adria\Documents\_malware\2cd5f77043ea938cc47928fa322f16e6829ebe75aa7b5cd1d9b12236890954a0.exe,2cd5f77043ea938cc47928fa322f16e6829ebe75aa7b5cd1d9b12236890954a0.exe,434176,424,7.5066,f93e0da9d32a97af9e932f5107d6d348,f00b2959006de8c5df3088073097d1e35f6820e1,2cd5f77043ea938cc47928fa322f16e6829ebe75aa7b5cd1d9b12236890954a0,38215d4ea35cec5dba5c26c87bbb7e22,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-11 08:21:17 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,248 (0xF8),RVA=0x1690; VA=0x401690,Likely packed (avg=5.75; flags=.data:high)
C:\Users\adria\Documents\_malware\2cf3219eb3fdc7d22d9cdf088ddf3c3e71a62f97763fa1f80d338fbcef66ad66.exe,2cf3219eb3fdc7d22d9cdf088ddf3c3e71a62f97763fa1f80d338fbcef66ad66.exe,208896,204,6.4221,3ada8531ce9215536c25ad8877f40adc,f66ad6ef057251be428051c1c203d3b5cb12275d,2cf3219eb3fdc7d22d9cdf088ddf3c3e71a62f97763fa1f80d338fbcef66ad66,61603ee1fd11976b45e9ab88eec843b7,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-17 12:36:03 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x131EA; VA=0x650131EA,Unpacked
C:\Users\adria\Documents\_malware\2cf9802d6fd4d0bb3aac10b7bb8de241f92ad4d5f26acfb9ea72569005b5e255.exe,2cf9802d6fd4d0bb3aac10b7bb8de241f92ad4d5f26acfb9ea72569005b5e255.exe,140840,137.54,6.8709,1532a6ddca4c0a70618cd59f2e5f3214,6b74a0905913c5900a3cc9390c4c3c28366e5b56,2cf9802d6fd4d0bb3aac10b7bb8de241f92ad4d5f26acfb9ea72569005b5e255,41ec342268af4851c9d95e57c456b704,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-11 15:00:43 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1B360; VA=0x41B360,Unpacked
C:\Users\adria\Documents\_malware\2cf80bdab324765a8b3daea2a4ccb61c726b7f2d4e3a4abecccfcae9cf1e2f8b.exe,2cf80bdab324765a8b3daea2a4ccb61c726b7f2d4e3a4abecccfcae9cf1e2f8b.exe,442880,432.5,7.5515,31086487e8b8bc56ffd97ad135ddf471,1199e20b9c7f6adf76339cf1a6d831cc59354e68,2cf80bdab324765a8b3daea2a4ccb61c726b7f2d4e3a4abecccfcae9cf1e2f8b,c7e4c196700122c807fb9bd0ecb7329f,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,2011-05-15 12:34:00 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x1830; VA=0x401830,Likely packed (avg=4.08; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\2cff09d47f65d3bed945ac14c9647f5939c0ac7a4d86f2c091f9e8af4a6051a2.exe,2cff09d47f65d3bed945ac14c9647f5939c0ac7a4d86f2c091f9e8af4a6051a2.exe,435200,425,7.871,d02ff6d36635419aaba1cf25eee3116b,b6c410f295f4c3e34b140e9c31fbf39674b98a5f,2cff09d47f65d3bed945ac14c9647f5939c0ac7a4d86f2c091f9e8af4a6051a2,38f89a501688168e22e9f2a60025e0ef,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-03-28 04:22:43 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,616 (0x268),RVA=0x68A3E; VA=0x78A3E,Likely packed (avg=4.81; flags=.rdata:high)
C:\Users\adria\Documents\_malware\2d0e112eefc0d5e4fad72d32ad952a9b04a6c13e19fc3aa26a55e07c99d2a63b.exe,2d0e112eefc0d5e4fad72d32ad952a9b04a6c13e19fc3aa26a55e07c99d2a63b.exe,212992,208,6.3972,a324cf8b725eb3f07f4d604d3e1ef9e5,c15c8572ccc9733de3fcf77a037f4b4c6d341e51,2d0e112eefc0d5e4fad72d32ad952a9b04a6c13e19fc3aa26a55e07c99d2a63b,8be256eab0ebe668a7336ccc9ac2b5b3,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-01-23 17:40:01 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,248 (0xF8),RVA=0x1363A; VA=0x6401363A,Unpacked
C:\Users\adria\Documents\_malware\2d09e4dadeef971022e4c933251d25a5de74e4bd7adc53380f462f81ec750094.exe,2d09e4dadeef971022e4c933251d25a5de74e4bd7adc53380f462f81ec750094.exe,434176,424,7.5069,a3d4eccd714be812951460e609d63e86,e87e696003786460487f35df6fcdeb997f796a14,2d09e4dadeef971022e4c933251d25a5de74e4bd7adc53380f462f81ec750094,49a4f676665d1bb3e209d4d0b2cffa9d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-10 20:31:36 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1690; VA=0x401690,Likely packed (avg=5.75; flags=.data:high)
C:\Users\adria\Documents\_malware\2d10c5a00680c3a2cd100715abde8b7af431dc5fd581da6002f87004398aa312.exe,2d10c5a00680c3a2cd100715abde8b7af431dc5fd581da6002f87004398aa312.exe,402432,393,7.9757,30feed9f50d739011687267123b1fef0,2f5a798a9ce797343ba193abdf85220868921ab3,2d10c5a00680c3a2cd100715abde8b7af431dc5fd581da6002f87004398aa312,83c9b963ff633faa48481b946f7b8080,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-10-25 19:34:24 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,64 (0x40),RVA=0xC0B58; VA=0x4D0B58,Unpacked
C:\Users\adria\Documents\_malware\2d1b073ea0e8cbce34b33df476462ceb0f78d630608e62c4c33075b007fb2706.exe,2d1b073ea0e8cbce34b33df476462ceb0f78d630608e62c4c33075b007fb2706.exe,402432,393,7.9757,1614983f96de49a771a335bbed1bfa56,b0f8474987e5c8c40a1905cb6d89c50cf0150b7d,2d1b073ea0e8cbce34b33df476462ceb0f78d630608e62c4c33075b007fb2706,626f38d8619b49b4aa5fc8810e2a9001,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-10-25 19:34:24 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,64 (0x40),RVA=0xC0C14; VA=0x4D0C14,Unpacked
C:\Users\adria\Documents\_malware\2d2fa95aa9bf662fdcd71d75dc4ddb6e322b3db907d7555450c5db9def301012.exe,2d2fa95aa9bf662fdcd71d75dc4ddb6e322b3db907d7555450c5db9def301012.exe,39424,38.5,5.6048,72c97f11f0eafb9ef2453c3b3a2a8c6e,d431c1363681b2b854619775b4bcef2c2b185ea7,2d2fa95aa9bf662fdcd71d75dc4ddb6e322b3db907d7555450c5db9def301012,14180df1ff3f1e88474df34df953b6bf,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2005-12-11 03:44:36 UTC (OK),2005,Unknown (Language: Unknown),Unsigned,240 (0xF0),RVA=0x24E1; VA=0x4024E1,Unpacked
C:\Users\adria\Documents\_malware\2d215fcbe08f12bf70a939ca0e3a5b6cac40436f8b8f30056111f26bb11ddce9.exe,2d215fcbe08f12bf70a939ca0e3a5b6cac40436f8b8f30056111f26bb11ddce9.exe,413696,404,7.6706,c32778789243a96aa91ddbc79c19e5f5,e398d473cfda447786d3dec7351ab5a9fdc606a2,2d215fcbe08f12bf70a939ca0e3a5b6cac40436f8b8f30056111f26bb11ddce9,a96e366d232eecbc7b9365726f1c0982,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-15 18:28:46 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x18D3; VA=0x4018D3,Likely packed (avg=6.21; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\2d1c3ef75d8053feb207cc6c6324c6746e5134903e189b775096426cf18703af.exe,2d1c3ef75d8053feb207cc6c6324c6746e5134903e189b775096426cf18703af.exe,425984,416,7.7626,aa97e41540c63dd89326721b9d8c9eb9,ca56b978ec84923b642d4d46965af2b43db601e7,2d1c3ef75d8053feb207cc6c6324c6746e5134903e189b775096426cf18703af,e8ecc1c81b4d951d746ec6e593169a21,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-27 19:35:48 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x19BE; VA=0x4119BE,"Likely packed (avg=6.87; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\2d29ace35616135e78eec31a49991b71335ac22ac3b7320eb2e687596271c2d2.exe,2d29ace35616135e78eec31a49991b71335ac22ac3b7320eb2e687596271c2d2.exe,394240,385,7.8194,45877ebb9ed6888ef107b5f2d954f9bd,0dc8d2c7a0c3af95c564bfd0d35de6715c47e77b,2d29ace35616135e78eec31a49991b71335ac22ac3b7320eb2e687596271c2d2,5f302bc1fc0bd89dd1223296e51176a6,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,2012-01-18 07:21:34 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x14E0; VA=0x4014E0,Likely packed (avg=4.62; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\2d37687cb5a125e10485291be39496dadb15eade08320a4f83c7c81c2e52dad6.exe,2d37687cb5a125e10485291be39496dadb15eade08320a4f83c7c81c2e52dad6.exe,175616,171.5,7.7941,651b6befca75af052b03cd2353a62192,be07d08ef884bbada795fbda64168081e8dec587,2d37687cb5a125e10485291be39496dadb15eade08320a4f83c7c81c2e52dad6,90ba7370afd8a1f5bacc094324d8182b,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-05-16 05:38:38 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x1000; VA=0x401000,Likely packed (avg=4.62; flags=.text:high)
C:\Users\adria\Documents\_malware\2d391ec4da23306213c239940d9d669591f98cfc3ad5917c1b1f4b7d2b7b4a50.exe,2d391ec4da23306213c239940d9d669591f98cfc3ad5917c1b1f4b7d2b7b4a50.exe,176128,172,7.807,b9a0fbd10b1e968f5be82d541480b378,c84523d1485cf23731b9e9ba1664d165cdde6c78,2d391ec4da23306213c239940d9d669591f98cfc3ad5917c1b1f4b7d2b7b4a50,588a2d2f86f9e6528499d430bb181adf,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-03-19 06:58:27 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x207FE; VA=0x4207FE,Likely packed (avg=6.19; flags=.text:high)
C:\Users\adria\Documents\_malware\2d39ac6cc0547f0a57e94ffaa3e0597c5fc7dd998684bbf3a52de063dd4e1c17.exe,2d39ac6cc0547f0a57e94ffaa3e0597c5fc7dd998684bbf3a52de063dd4e1c17.exe,466944,456,7.4835,1e2f16664f0c4c35204f897828447af0,e5bdc8e2b3739497b8a5fe76a46447ba0f41b09e,2d39ac6cc0547f0a57e94ffaa3e0597c5fc7dd998684bbf3a52de063dd4e1c17,0cf48aa739e6254ec2635be4d663547a,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-23 19:53:46 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1B66; VA=0x411B66,"Likely packed (avg=6.74; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\2d4c8dadcbc73767e2d69ed795919d6d9486260786da9ded77644ee97b8b3779.exe,2d4c8dadcbc73767e2d69ed795919d6d9486260786da9ded77644ee97b8b3779.exe,376832,368,7.8874,d304bc83dcc1cbf8176b05509b621fb4,361eec311928d3113728a5da63c10f202ebe18d9,2d4c8dadcbc73767e2d69ed795919d6d9486260786da9ded77644ee97b8b3779,6c23f874f95c67a3445ba6612387833c,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,2012-01-18 07:21:34 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x151C; VA=0x40151C,Likely packed (avg=4.62; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\2d3b63565c5c2270d5050e5405d9cf0cbbbfdd16853703b3f293ba0209873363.exe,2d3b63565c5c2270d5050e5405d9cf0cbbbfdd16853703b3f293ba0209873363.exe,433664,423.5,7.8742,0bb65c76c75aec5ac9d028f95c674529,21fa4562cb093ce170c5598b47878deca497899f,2d3b63565c5c2270d5050e5405d9cf0cbbbfdd16853703b3f293ba0209873363,8558ccd03f51a613da77ccc1da19e418,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-18 15:59:36 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,608 (0x260),RVA=0x6843E; VA=0x7843E,Likely packed (avg=4.83; flags=.rdata:high)
C:\Users\adria\Documents\_malware\2d4f99bb9f38bb7a54679f950cada5f82e4dbfc81767e565d1a54b69c2a92998.exe,2d4f99bb9f38bb7a54679f950cada5f82e4dbfc81767e565d1a54b69c2a92998.exe,417792,408,7.6639,58b7761005a433c818809c0c8cc65864,aa3ffa3948c4711a499291e5f048df67ed1eaa91,2d4f99bb9f38bb7a54679f950cada5f82e4dbfc81767e565d1a54b69c2a92998,e47d93097b753e80a30f1d90d73d619c,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-24 08:09:01 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x129B9; VA=0x4229B9,"Likely packed (avg=7.12; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\2d5823e47a76ecf8eece6cefd85885098687ae9f0cd4c51729920df84f4fdb56.exe,2d5823e47a76ecf8eece6cefd85885098687ae9f0cd4c51729920df84f4fdb56.exe,110176,107.59,6.9908,46c354ada3febffdbae70edfea3eb8ed,451ddd740e4096f194b5fa57d260d271b01c8045,2d5823e47a76ecf8eece6cefd85885098687ae9f0cd4c51729920df84f4fdb56,71c9bc6176732dc7c816d313df8218af,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-25 07:20:35 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1AE80; VA=0x41AE80,Unpacked
C:\Users\adria\Documents\_malware\2d5d4c9a875dd1a6a598016b45d049dc944f39da64e814ffdf457093839bba24.exe,2d5d4c9a875dd1a6a598016b45d049dc944f39da64e814ffdf457093839bba24.exe,148480,145,7.4454,c04e953762aa30336745a4f15ec84eff,887ba1febfd4d16aa853f9b1095627b532cc6dd4,2d5d4c9a875dd1a6a598016b45d049dc944f39da64e814ffdf457093839bba24,1353e8dbd25b6b7662d23c164e270fbf,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-01 09:04:52 UTC (OK),2012,MSVC (Language: C/C++),Unsigned,232 (0xE8),RVA=0x513F; VA=0x40513F,Likely packed (avg=6.11; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\2d5ac246c0835922c57d0d144858624d92a579f0285cdbb2b817e13ef787ef1e.exe,2d5ac246c0835922c57d0d144858624d92a579f0285cdbb2b817e13ef787ef1e.exe,442368,432,7.6272,bbe1a2dce252878dba487aac3bac8d72,0d47296e7d5414795443d47b21d1c924fd771ae5,2d5ac246c0835922c57d0d144858624d92a579f0285cdbb2b817e13ef787ef1e,919db0e26e464083f0a5459bf08fe55a,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-03 08:19:27 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1A34; VA=0x411A34,Likely packed (avg=6.19; flags=.data:high)
C:\Users\adria\Documents\_malware\2d5c2ab30d204769a3e873d8256b021a1aa0d03d4d334de8a451ac3557163bbe.exe,2d5c2ab30d204769a3e873d8256b021a1aa0d03d4d334de8a451ac3557163bbe.exe,454656,444,7.4132,d9eb97f9f0a9459c0194badd85d7d6c6,2ec455b64f4355378ea6b0217d3d1e7d582bfc3c,2d5c2ab30d204769a3e873d8256b021a1aa0d03d4d334de8a451ac3557163bbe,a12edebd20af1538f7bd84e6d01528fb,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-01 18:57:52 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x17DD; VA=0x4117DD,"Likely packed (avg=7.08; flags=.data:high,.rdata:high)"
C:\Users\adria\Documents\_malware\2d5a77b261837ea4794495787fb0acd3466786700c1ed7a42b128de50c2ba5c7.exe,2d5a77b261837ea4794495787fb0acd3466786700c1ed7a42b128de50c2ba5c7.exe,585728,572,6.7208,b37f9a5a8eef064aea9dc4141c2b025f,5294fad59adfba7db3b25dd3a7dcd6bac886aeab,2d5a77b261837ea4794495787fb0acd3466786700c1ed7a42b128de50c2ba5c7,20362715c286d62867c1c652c6b66020,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2010-03-31 01:59:26 UTC (OK),2010,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x45745; VA=0x10045745,Likely packed (avg=5.86; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\2d660914bbcabaeb1bf2e87f8aaf22d85099b576074b2ea4086acdf9ccebe522.exe,2d660914bbcabaeb1bf2e87f8aaf22d85099b576074b2ea4086acdf9ccebe522.exe,409600,400,7.6825,bc3864ad79d77ca0da1c169e52995823,91ba725c489aea809dcf5db856aa8147766906e3,2d660914bbcabaeb1bf2e87f8aaf22d85099b576074b2ea4086acdf9ccebe522,ae8866550b8385a90bab6153c5ba3ce6,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-17 12:10:51 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1894; VA=0x401894,Likely packed (avg=6.23; flags=.rsrc:high)
